[I 2025-12-04 21:01:32,415] Trial 43 finished with value: 85.96059786529392 and parameters: {'n_estimators': 237, 'learning_rate': 0.0019293080181053096, 'num_leaves': 48, 'max_depth': 6, 'colsample_bytree': 0.7854263433436832, 'subsample': 0.844611638152754, 'reg_alpha': 5.438891269463004, 'reg_lambda': 3.45608363129766, 'min_child_samples': 23}. Best is trial 31 with value: 85.6235890998146.
[I 2025-12-04 21:01:32,445] Trial 44 finished with value: 85.72883177261438 and parameters: {'n_estimators': 76, 'learning_rate': 0.003502456346797561, 'num_leaves': 46, 'max_depth': 4, 'colsample_bytree': 0.8285225847693769, 'subsample': 0.8762972589257001, 'reg_alpha': 4.979692597239617, 'reg_lambda': 1.2508645630841977, 'min_child_samples': 19}. Best is trial 31 with value: 85.6235890998146.
[I 2025-12-04 21:01:32,477] Trial 45 finished with value: 86.17063796430422 and parameters: {'n_estimators': 104, 'learning_rate': 0.005442331288061251, 'num_leaves': 38, 'max_depth': 14, 'colsample_bytree': 0.855450036327349, 'subsample': 0.757196584974822, 'reg_alpha': 31.04443440239642, 'reg_lambda': 2.7702388147303054, 'min_child_samples': 23}. Best is trial 31 with value: 85.6235890998146.
[I 2025-12-04 21:01:32,516] Trial 46 finished with value: 85.93531530601994 and parameters: {'n_estimators': 176, 'learning_rate': 0.0024477093351833053, 'num_leaves': 52, 'max_depth': 9, 'colsample_bytree': 0.8117504584649501, 'subsample': 0.7992727405886929, 'reg_alpha': 3.745747765317211, 'reg_lambda': 5.141509689378899, 'min_child_samples': 21}. Best is trial 31 with value: 85.6235890998146.
[I 2025-12-04 21:01:32,624] Trial 47 finished with value: 86.75686708580751 and parameters: {'n_estimators': 599, 'learning_rate': 0.0010091086843016643, 'num_leaves': 57, 'max_depth': 5, 'colsample_bytree': 0.6538263856748133, 'subsample': 0.8267852009946205, 'reg_alpha': 12.876889204917859, 'reg_lambda': 21.607424419362584, 'min_child_samples': 7}. Best is trial 31 with value: 85.6235890998146.
[I 2025-12-04 21:01:32,703] Trial 48 finished with value: 87.60418487766155 and parameters: {'n_estimators': 547, 'learning_rate': 0.0012087634160726553, 'num_leaves': 26, 'max_depth': 11, 'colsample_bytree': 0.7151982756449425, 'subsample': 0.7676767922609574, 'reg_alpha': 2.822908407988395, 'reg_lambda': 1.5292854810135272, 'min_child_samples': 12}. Best is trial 31 with value: 85.6235890998146.
[I 2025-12-04 21:01:32,734] Trial 49 finished with value: 90.03760815049094 and parameters: {'n_estimators': 131, 'learning_rate': 0.016903559373189835, 'num_leaves': 22, 'max_depth': 7, 'colsample_bytree': 0.6298023844873409, 'subsample': 0.7032158896463607, 'reg_alpha': 7.337467535109683, 'reg_lambda': 3.7987266684960472, 'min_child_samples': 28}. Best is trial 31 with value: 85.6235890998146.
[I 2025-12-04 21:01:32,763] Trial 50 finished with value: 85.64077251116092 and parameters: {'n_estimators': 68, 'learning_rate': 0.0015563595413404926, 'num_leaves': 11, 'max_depth': 10, 'colsample_bytree': 0.7884534963586919, 'subsample': 0.7395096515491988, 'reg_alpha': 9.840667484012188, 'reg_lambda': 39.21917315357924, 'min_child_samples': 25}. Best is trial 31 with value: 85.6235890998146.
[I 2025-12-04 21:01:32,796] Trial 51 finished with value: 85.6323370702732 and parameters: {'n_estimators': 69, 'learning_rate': 0.001668773363626429, 'num_leaves': 12, 'max_depth': 10, 'colsample_bytree': 0.8178193164399357, 'subsample': 0.737134157896101, 'reg_alpha': 10.174253775418874, 'reg_lambda': 39.32474425556919, 'min_child_samples': 25}. Best is trial 31 with value: 85.6235890998146.
[I 2025-12-04 21:01:32,831] Trial 52 finished with value: 85.64755046362248 and parameters: {'n_estimators': 69, 'learning_rate': 0.0014133640276249608, 'num_leaves': 12, 'max_depth': 9, 'colsample_bytree': 0.8202001558647826, 'subsample': 0.7376073365318551, 'reg_alpha': 10.09656643138017, 'reg_lambda': 39.63589020445961, 'min_child_samples': 25}. Best is trial 31 with value: 85.6235890998146.
[I 2025-12-04 21:01:32,864] Trial 53 finished with value: 85.621677087068 and parameters: {'n_estimators': 81, 'learning_rate': 0.0015445380837969106, 'num_leaves': 11, 'max_depth': 10, 'colsample_bytree': 0.8207007655097848, 'subsample': 0.7220640733688188, 'reg_alpha': 10.188042650892976, 'reg_lambda': 38.18768984659593, 'min_child_samples': 26}. Best is trial 53 with value: 85.621677087068.
[I 2025-12-04 21:01:32,893] Trial 54 finished with value: 85.63698617871472 and parameters: {'n_estimators': 71, 'learning_rate': 0.0015285304500465649, 'num_leaves': 7, 'max_depth': 10, 'colsample_bytree': 0.8409895064909876, 'subsample': 0.6781871953559011, 'reg_alpha': 10.769410737988624, 'reg_lambda': 39.72785839485149, 'min_child_samples': 26}. Best is trial 53 with value: 85.621677087068.
[I 2025-12-04 21:01:32,921] Trial 55 finished with value: 85.67688282872207 and parameters: {'n_estimators': 74, 'learning_rate': 0.0014697500494573277, 'num_leaves': 7, 'max_depth': 10, 'colsample_bytree': 0.8431587684730623, 'subsample': 0.6724684884427549, 'reg_alpha': 10.189001168417253, 'reg_lambda': 39.216427363146956, 'min_child_samples': 29}. Best is trial 53 with value: 85.621677087068.
[I 2025-12-04 21:01:32,952] Trial 56 finished with value: 85.62639808232437 and parameters: {'n_estimators': 96, 'learning_rate': 0.0012616187322052942, 'num_leaves': 12, 'max_depth': 10, 'colsample_bytree': 0.8733559808723677, 'subsample': 0.6355716997193551, 'reg_alpha': 6.2775504652063825, 'reg_lambda': 32.31205318879744, 'min_child_samples': 26}. Best is trial 53 with value: 85.621677087068.
[I 2025-12-04 21:01:32,983] Trial 57 finished with value: 85.6679758518495 and parameters: {'n_estimators': 99, 'learning_rate': 0.0011677615028514478, 'num_leaves': 7, 'max_depth': 8, 'colsample_bytree': 0.8650273160106992, 'subsample': 0.632399118179385, 'reg_alpha': 6.794858047965316, 'reg_lambda': 31.861770246011087, 'min_child_samples': 27}. Best is trial 53 with value: 85.621677087068.
[I 2025-12-04 21:01:33,018] Trial 58 finished with value: 88.4798090968919 and parameters: {'n_estimators': 115, 'learning_rate': 0.03004617970598246, 'num_leaves': 11, 'max_depth': 10, 'colsample_bytree': 0.8773796308547613, 'subsample': 0.579145010979151, 'reg_alpha': 8.320395713600888, 'reg_lambda': 32.74890100026763, 'min_child_samples': 26}. Best is trial 53 with value: 85.621677087068.
[I 2025-12-04 21:01:33,048] Trial 59 finished with value: 85.65942192480503 and parameters: {'n_estimators': 86, 'learning_rate': 0.001722986867846943, 'num_leaves': 13, 'max_depth': 9, 'colsample_bytree': 0.8426228458260352, 'subsample': 0.6503763511171751, 'reg_alpha': 13.360892651229072, 'reg_lambda': 26.73205257041186, 'min_child_samples': 29}. Best is trial 53 with value: 85.621677087068.
[I 2025-12-04 21:01:33,081] Trial 60 finished with value: 91.2628344466321 and parameters: {'n_estimators': 64, 'learning_rate': 0.07759780608552841, 'num_leaves': 9, 'max_depth': 11, 'colsample_bytree': 0.8763476020134527, 'subsample': 0.6857193171331786, 'reg_alpha': 6.097561690096465, 'reg_lambda': 22.186392062011844, 'min_child_samples': 30}. Best is trial 53 with value: 85.621677087068.
[I 2025-12-04 21:01:33,112] Trial 61 finished with value: 85.64789301426288 and parameters: {'n_estimators': 70, 'learning_rate': 0.00137437457045354, 'num_leaves': 12, 'max_depth': 9, 'colsample_bytree': 0.8201951153840551, 'subsample': 0.7355554635742918, 'reg_alpha': 9.550004288860665, 'reg_lambda': 33.825673883162715, 'min_child_samples': 25}. Best is trial 53 with value: 85.621677087068.
[I 2025-12-04 21:01:33,141] Trial 62 finished with value: 85.71415762051375 and parameters: {'n_estimators': 54, 'learning_rate': 0.0010319348271057964, 'num_leaves': 16, 'max_depth': 10, 'colsample_bytree': 0.8197600337528941, 'subsample': 0.7110374032783596, 'reg_alpha': 11.476238474006324, 'reg_lambda': 36.57513441734275, 'min_child_samples': 28}. Best is trial 53 with value: 85.621677087068.
[I 2025-12-04 21:01:33,174] Trial 63 finished with value: 85.58246136052148 and parameters: {'n_estimators': 98, 'learning_rate': 0.0016618871730044742, 'num_leaves': 10, 'max_depth': 8, 'colsample_bytree': 0.8997827229233165, 'subsample': 0.6210820785169661, 'reg_alpha': 16.791195927866966, 'reg_lambda': 28.526719793176103, 'min_child_samples': 25}. Best is trial 63 with value: 85.58246136052148.
[I 2025-12-04 21:01:33,208] Trial 64 finished with value: 85.58184108968656 and parameters: {'n_estimators': 98, 'learning_rate': 0.0016750023320614698, 'num_leaves': 10, 'max_depth': 8, 'colsample_bytree': 0.8805393188529864, 'subsample': 0.6178673044824681, 'reg_alpha': 16.407979424534215, 'reg_lambda': 28.664106930280262, 'min_child_samples': 26}. Best is trial 64 with value: 85.58184108968656.
[I 2025-12-04 21:01:33,242] Trial 65 finished with value: 85.57679697983993 and parameters: {'n_estimators': 96, 'learning_rate': 0.0017868350762383358, 'num_leaves': 20, 'max_depth': 8, 'colsample_bytree': 0.8885284183027392, 'subsample': 0.6075640363741734, 'reg_alpha': 17.067554490074034, 'reg_lambda': 28.851433944631957, 'min_child_samples': 26}. Best is trial 65 with value: 85.57679697983993.
[I 2025-12-04 21:01:33,275] Trial 66 finished with value: 85.616672903675 and parameters: {'n_estimators': 95, 'learning_rate': 0.0027191313994011333, 'num_leaves': 18, 'max_depth': 8, 'colsample_bytree': 0.8969403757954666, 'subsample': 0.6090788372437956, 'reg_alpha': 16.80837963865759, 'reg_lambda': 23.32127188386013, 'min_child_samples': 27}. Best is trial 65 with value: 85.57679697983993.
[I 2025-12-04 21:01:33,314] Trial 67 finished with value: 85.62252507564902 and parameters: {'n_estimators': 115, 'learning_rate': 0.002614841252641757, 'num_leaves': 19, 'max_depth': 8, 'colsample_bytree': 0.8988005974553586, 'subsample': 0.5973213059853762, 'reg_alpha': 16.57434166514488, 'reg_lambda': 22.76034607097154, 'min_child_samples': 27}. Best is trial 65 with value: 85.57679697983993.
[I 2025-12-04 21:01:33,355] Trial 68 finished with value: 85.62042368374391 and parameters: {'n_estimators': 119, 'learning_rate': 0.002710680668833615, 'num_leaves': 21, 'max_depth': 8, 'colsample_bytree': 0.8974773566133526, 'subsample': 0.6018463425680198, 'reg_alpha': 16.93917366091126, 'reg_lambda': 22.940348706966187, 'min_child_samples': 28}. Best is trial 65 with value: 85.57679697983993.
[I 2025-12-04 21:01:33,392] Trial 69 finished with value: 85.68107297773207 and parameters: {'n_estimators': 160, 'learning_rate': 0.0026149521389257717, 'num_leaves': 20, 'max_depth': 8, 'colsample_bytree': 0.8903722105901801, 'subsample': 0.5982341750079468, 'reg_alpha': 18.938602468687108, 'reg_lambda': 22.282096066630977, 'min_child_samples': 27}. Best is trial 65 with value: 85.57679697983993.
[I 2025-12-04 21:01:33,459] Trial 70 finished with value: 88.62497635019864 and parameters: {'n_estimators': 464, 'learning_rate': 0.004306856176747925, 'num_leaves': 19, 'max_depth': 8, 'colsample_bytree': 0.897210735679705, 'subsample': 0.5642453156517074, 'reg_alpha': 17.66502059668148, 'reg_lambda': 18.503987034340685, 'min_child_samples': 28}. Best is trial 65 with value: 85.57679697983993.
[I 2025-12-04 21:01:33,490] Trial 71 finished with value: 85.61751975097371 and parameters: {'n_estimators': 116, 'learning_rate': 0.0022074836436668053, 'num_leaves': 23, 'max_depth': 7, 'colsample_bytree': 0.8984169849835603, 'subsample': 0.6156504653029657, 'reg_alpha': 21.830406874195596, 'reg_lambda': 28.489864930464382, 'min_child_samples': 27}. Best is trial 65 with value: 85.57679697983993.
[I 2025-12-04 21:01:33,524] Trial 72 finished with value: 85.62148620162074 and parameters: {'n_estimators': 117, 'learning_rate': 0.0022658349006015946, 'num_leaves': 23, 'max_depth': 7, 'colsample_bytree': 0.8990872320470481, 'subsample': 0.6135910827148627, 'reg_alpha': 21.04052304877901, 'reg_lambda': 24.57364876481239, 'min_child_samples': 27}. Best is trial 65 with value: 85.57679697983993.
[I 2025-12-04 21:01:33,560] Trial 73 finished with value: 85.62109084836526 and parameters: {'n_estimators': 124, 'learning_rate': 0.0022664753903959504, 'num_leaves': 24, 'max_depth': 7, 'colsample_bytree': 0.8856052053822151, 'subsample': 0.6120487223363885, 'reg_alpha': 20.956370951295902, 'reg_lambda': 29.069003885364086, 'min_child_samples': 29}. Best is trial 65 with value: 85.57679697983993.
[I 2025-12-04 21:01:33,595] Trial 74 finished with value: 85.61863454092546 and parameters: {'n_estimators': 126, 'learning_rate': 0.0022960593855112592, 'num_leaves': 24, 'max_depth': 7, 'colsample_bytree': 0.8849272713121531, 'subsample': 0.6153568819559785, 'reg_alpha': 21.058766501885998, 'reg_lambda': 29.489373696416713, 'min_child_samples': 29}. Best is trial 65 with value: 85.57679697983993.
[I 2025-12-04 21:01:33,633] Trial 75 finished with value: 85.86397891875718 and parameters: {'n_estimators': 200, 'learning_rate': 0.0036525707979087212, 'num_leaves': 27, 'max_depth': 7, 'colsample_bytree': 0.8837485158668444, 'subsample': 0.5829154066401345, 'reg_alpha': 30.41239398900764, 'reg_lambda': 28.313908035609355, 'min_child_samples': 30}. Best is trial 65 with value: 85.57679697983993.
[I 2025-12-04 21:01:33,667] Trial 76 finished with value: 85.69061374550006 and parameters: {'n_estimators': 131, 'learning_rate': 0.003003917037608562, 'num_leaves': 24, 'max_depth': 7, 'colsample_bytree': 0.8846649004528495, 'subsample': 0.5426911021077088, 'reg_alpha': 23.15018958756677, 'reg_lambda': 19.735713798925843, 'min_child_samples': 29}. Best is trial 65 with value: 85.57679697983993.
[I 2025-12-04 21:01:33,703] Trial 77 finished with value: 85.61010902782812 and parameters: {'n_estimators': 164, 'learning_rate': 0.002242848954940636, 'num_leaves': 29, 'max_depth': 8, 'colsample_bytree': 0.8567077891467405, 'subsample': 0.6258150907881139, 'reg_alpha': 30.18986202775015, 'reg_lambda': 29.351407684157785, 'min_child_samples': 29}. Best is trial 65 with value: 85.57679697983993.
[I 2025-12-04 21:01:33,738] Trial 78 finished with value: 85.65682125655471 and parameters: {'n_estimators': 163, 'learning_rate': 0.0018534330364389214, 'num_leaves': 29, 'max_depth': 8, 'colsample_bytree': 0.8588253253683521, 'subsample': 0.628083746860054, 'reg_alpha': 30.874148353403136, 'reg_lambda': 16.05027235138635, 'min_child_samples': 28}. Best is trial 65 with value: 85.57679697983993.
[I 2025-12-04 21:01:33,772] Trial 79 finished with value: 85.65473711198547 and parameters: {'n_estimators': 101, 'learning_rate': 0.002823965946797485, 'num_leaves': 32, 'max_depth': 8, 'colsample_bytree': 0.8702607740727134, 'subsample': 0.6459990430685133, 'reg_alpha': 14.360738150335488, 'reg_lambda': 14.610578291076166, 'min_child_samples': 28}. Best is trial 65 with value: 85.57679697983993.
    - Best RMSE: 85.5768
  - GM Stratum Mid_15_20: 55 samples.
[I 2025-12-04 21:01:33,789] A new study created in memory with name: no-name-de5f3b3d-6b1e-4d0d-bd69-2ac54e4dc5aa
[I 2025-12-04 21:01:33,839] Trial 0 finished with value: 79.01006453101299 and parameters: {'n_estimators': 401, 'learning_rate': 0.03515440927032362, 'num_leaves': 20, 'max_depth': 3, 'colsample_bytree': 0.6416447184305512, 'subsample': 0.6575707805705475, 'reg_alpha': 14.092819580551035, 'reg_lambda': 5.146448283444545, 'min_child_samples': 8}. Best is trial 0 with value: 79.01006453101299.
[I 2025-12-04 21:01:33,851] Trial 1 finished with value: 58.18446889165139 and parameters: {'n_estimators': 429, 'learning_rate': 0.08964028001224221, 'num_leaves': 19, 'max_depth': 5, 'colsample_bytree': 0.5869488824329481, 'subsample': 0.677130819263559, 'reg_alpha': 6.3793912877855306, 'reg_lambda': 1.4350411569679329, 'min_child_samples': 26}. Best is trial 1 with value: 58.18446889165139.
[I 2025-12-04 21:01:33,871] Trial 2 finished with value: 70.56809195578609 and parameters: {'n_estimators': 102, 'learning_rate': 0.04405886132163976, 'num_leaves': 26, 'max_depth': 2, 'colsample_bytree': 0.5667583397661188, 'subsample': 0.5887553742411019, 'reg_alpha': 2.745173823230215, 'reg_lambda': 2.19808424178373, 'min_child_samples': 12}. Best is trial 1 with value: 58.18446889165139.
[I 2025-12-04 21:01:33,939] Trial 3 finished with value: 72.12752553917558 and parameters: {'n_estimators': 351, 'learning_rate': 0.01455411782405059, 'num_leaves': 25, 'max_depth': 3, 'colsample_bytree': 0.5704546821740104, 'subsample': 0.6830323589155044, 'reg_alpha': 18.898657369681434, 'reg_lambda': 2.3196794769006748, 'min_child_samples': 7}. Best is trial 1 with value: 58.18446889165139.
[I 2025-12-04 21:01:33,953] Trial 4 finished with value: 62.01578026591845 and parameters: {'n_estimators': 116, 'learning_rate': 0.031094854301572175, 'num_leaves': 8, 'max_depth': 2, 'colsample_bytree': 0.7299236688518601, 'subsample': 0.8827925189507002, 'reg_alpha': 6.377555950637028, 'reg_lambda': 18.232873742827252, 'min_child_samples': 10}. Best is trial 1 with value: 58.18446889165139.
[I 2025-12-04 21:01:33,967] Trial 5 finished with value: 60.68231314385398 and parameters: {'n_estimators': 132, 'learning_rate': 0.030366446388195238, 'num_leaves': 28, 'max_depth': 2, 'colsample_bytree': 0.4541985578853094, 'subsample': 0.8539210748453274, 'reg_alpha': 7.687987407817318, 'reg_lambda': 1.8793805366217777, 'min_child_samples': 22}. Best is trial 1 with value: 58.18446889165139.
[I 2025-12-04 21:01:33,978] Trial 6 finished with value: 58.18446889165139 and parameters: {'n_estimators': 500, 'learning_rate': 0.04116010488137632, 'num_leaves': 11, 'max_depth': 4, 'colsample_bytree': 0.5937997794279547, 'subsample': 0.5417310586832238, 'reg_alpha': 1.1252046350959155, 'reg_lambda': 2.5552437384878317, 'min_child_samples': 26}. Best is trial 1 with value: 58.18446889165139.
[I 2025-12-04 21:01:34,022] Trial 7 finished with value: 81.2846589952821 and parameters: {'n_estimators': 449, 'learning_rate': 0.021251850046744007, 'num_leaves': 15, 'max_depth': 2, 'colsample_bytree': 0.47024841782569093, 'subsample': 0.5916171363122338, 'reg_alpha': 1.013693170175895, 'reg_lambda': 3.540291709191845, 'min_child_samples': 14}. Best is trial 1 with value: 58.18446889165139.
[I 2025-12-04 21:01:34,033] Trial 8 finished with value: 58.18446889165139 and parameters: {'n_estimators': 483, 'learning_rate': 0.019174720830737884, 'num_leaves': 19, 'max_depth': 2, 'colsample_bytree': 0.6115745116890859, 'subsample': 0.7019455296887745, 'reg_alpha': 1.878248623681122, 'reg_lambda': 6.460757167818721, 'min_child_samples': 25}. Best is trial 1 with value: 58.18446889165139.
[I 2025-12-04 21:01:34,074] Trial 9 finished with value: 76.2417844237728 and parameters: {'n_estimators': 459, 'learning_rate': 0.020243905203759047, 'num_leaves': 9, 'max_depth': 2, 'colsample_bytree': 0.7094861834522022, 'subsample': 0.6238305526962178, 'reg_alpha': 6.244463193377674, 'reg_lambda': 11.92525363338972, 'min_child_samples': 13}. Best is trial 1 with value: 58.18446889165139.
[I 2025-12-04 21:01:34,096] Trial 10 finished with value: 58.18446889165139 and parameters: {'n_estimators': 248, 'learning_rate': 0.07966280028097948, 'num_leaves': 22, 'max_depth': 5, 'colsample_bytree': 0.5096858070457888, 'subsample': 0.7733320304164605, 'reg_alpha': 3.7267390399775997, 'reg_lambda': 1.0739169977121723, 'min_child_samples': 30}. Best is trial 1 with value: 58.18446889165139.
[I 2025-12-04 21:01:34,136] Trial 11 finished with value: 81.72456064924918 and parameters: {'n_estimators': 308, 'learning_rate': 0.08456838908153896, 'num_leaves': 14, 'max_depth': 5, 'colsample_bytree': 0.6630712120320722, 'subsample': 0.5175801680458529, 'reg_alpha': 1.0305969296231619, 'reg_lambda': 1.125296323883557, 'min_child_samples': 21}. Best is trial 1 with value: 58.18446889165139.
[I 2025-12-04 21:01:34,160] Trial 12 finished with value: 58.18446889165139 and parameters: {'n_estimators': 394, 'learning_rate': 0.052579040104121816, 'num_leaves': 13, 'max_depth': 4, 'colsample_bytree': 0.5354449482833726, 'subsample': 0.520774868926153, 'reg_alpha': 1.9959720998774666, 'reg_lambda': 1.5637682999402036, 'min_child_samples': 30}. Best is trial 1 with value: 58.18446889165139.
[I 2025-12-04 21:01:34,184] Trial 13 finished with value: 58.18446889165139 and parameters: {'n_estimators': 484, 'learning_rate': 0.061954494510430363, 'num_leaves': 31, 'max_depth': 4, 'colsample_bytree': 0.7740518956212051, 'subsample': 0.7505309240072566, 'reg_alpha': 9.551673466563349, 'reg_lambda': 3.350100366981093, 'min_child_samples': 26}. Best is trial 1 with value: 58.18446889165139.
[I 2025-12-04 21:01:34,220] Trial 14 finished with value: 73.08781759054297 and parameters: {'n_estimators': 232, 'learning_rate': 0.09440312070322568, 'num_leaves': 11, 'max_depth': 5, 'colsample_bytree': 0.6061051262918471, 'subsample': 0.5648046771687739, 'reg_alpha': 4.048331793404344, 'reg_lambda': 2.7070668914744593, 'min_child_samples': 18}. Best is trial 1 with value: 58.18446889165139.
[I 2025-12-04 21:01:34,246] Trial 15 finished with value: 58.18446889165139 and parameters: {'n_estimators': 402, 'learning_rate': 0.01051318303921968, 'num_leaves': 17, 'max_depth': 4, 'colsample_bytree': 0.41053192958015683, 'subsample': 0.796082658243319, 'reg_alpha': 1.6784466469365684, 'reg_lambda': 7.828692547293358, 'min_child_samples': 25}. Best is trial 1 with value: 58.18446889165139.
[I 2025-12-04 21:01:34,296] Trial 16 finished with value: 73.98670375171993 and parameters: {'n_estimators': 500, 'learning_rate': 0.06415390742978828, 'num_leaves': 22, 'max_depth': 5, 'colsample_bytree': 0.6732944244051194, 'subsample': 0.7237924606657707, 'reg_alpha': 10.908465790991423, 'reg_lambda': 1.6046291341814733, 'min_child_samples': 18}. Best is trial 1 with value: 58.18446889165139.
[I 2025-12-04 21:01:34,319] Trial 17 finished with value: 58.18446889165139 and parameters: {'n_estimators': 430, 'learning_rate': 0.041634409181832706, 'num_leaves': 7, 'max_depth': 4, 'colsample_bytree': 0.5025519160763701, 'subsample': 0.6267352270365449, 'reg_alpha': 2.9167584608399695, 'reg_lambda': 4.284383867958112, 'min_child_samples': 27}. Best is trial 1 with value: 58.18446889165139.
[I 2025-12-04 21:01:34,361] Trial 18 finished with value: 80.49996528311628 and parameters: {'n_estimators': 349, 'learning_rate': 0.0671918970373457, 'num_leaves': 17, 'max_depth': 3, 'colsample_bytree': 0.5530709175503754, 'subsample': 0.816617373520758, 'reg_alpha': 5.447400550752477, 'reg_lambda': 1.2318947939636953, 'min_child_samples': 21}. Best is trial 1 with value: 58.18446889165139.
[I 2025-12-04 21:01:34,382] Trial 19 finished with value: 58.18446889165139 and parameters: {'n_estimators': 193, 'learning_rate': 0.023927305238952094, 'num_leaves': 12, 'max_depth': 5, 'colsample_bytree': 0.6193671249476985, 'subsample': 0.5527955935779245, 'reg_alpha': 1.2950434741648549, 'reg_lambda': 2.9048354947785477, 'min_child_samples': 23}. Best is trial 1 with value: 58.18446889165139.
[I 2025-12-04 21:01:34,410] Trial 20 finished with value: 58.18446889165139 and parameters: {'n_estimators': 356, 'learning_rate': 0.0483633948246674, 'num_leaves': 10, 'max_depth': 4, 'colsample_bytree': 0.7963192883297405, 'subsample': 0.6566769327297767, 'reg_alpha': 2.7724240289544215, 'reg_lambda': 1.5846665306929442, 'min_child_samples': 28}. Best is trial 1 with value: 58.18446889165139.
[I 2025-12-04 21:01:34,439] Trial 21 finished with value: 58.18446889165139 and parameters: {'n_estimators': 470, 'learning_rate': 0.014694026967607049, 'num_leaves': 19, 'max_depth': 3, 'colsample_bytree': 0.5923900606653981, 'subsample': 0.7118724623361835, 'reg_alpha': 1.6910587375161155, 'reg_lambda': 6.3680852721753585, 'min_child_samples': 24}. Best is trial 1 with value: 58.18446889165139.
[I 2025-12-04 21:01:34,466] Trial 22 finished with value: 58.18446889165139 and parameters: {'n_estimators': 432, 'learning_rate': 0.017142464745804383, 'num_leaves': 16, 'max_depth': 4, 'colsample_bytree': 0.6225266638452539, 'subsample': 0.7396409975747483, 'reg_alpha': 2.128670561091472, 'reg_lambda': 9.1170060907732, 'min_child_samples': 28}. Best is trial 1 with value: 58.18446889165139.
[I 2025-12-04 21:01:34,514] Trial 23 finished with value: 67.36003250570192 and parameters: {'n_estimators': 500, 'learning_rate': 0.010306007694583008, 'num_leaves': 19, 'max_depth': 3, 'colsample_bytree': 0.6851915733196027, 'subsample': 0.6782827528208399, 'reg_alpha': 1.3732021688759248, 'reg_lambda': 4.796603573666746, 'min_child_samples': 20}. Best is trial 1 with value: 58.18446889165139.
[I 2025-12-04 21:01:34,540] Trial 24 finished with value: 58.18446889165139 and parameters: {'n_estimators': 429, 'learning_rate': 0.02404339293485916, 'num_leaves': 21, 'max_depth': 5, 'colsample_bytree': 0.586839191124816, 'subsample': 0.6268679631709497, 'reg_alpha': 4.902147084723848, 'reg_lambda': 11.320221370299608, 'min_child_samples': 25}. Best is trial 1 with value: 58.18446889165139.
[I 2025-12-04 21:01:34,602] Trial 25 finished with value: 72.29016009228089 and parameters: {'n_estimators': 467, 'learning_rate': 0.03610073398712215, 'num_leaves': 24, 'max_depth': 4, 'colsample_bytree': 0.6484748931687205, 'subsample': 0.8308383527552139, 'reg_alpha': 1.299879092590478, 'reg_lambda': 6.3382494356656025, 'min_child_samples': 16}. Best is trial 1 with value: 58.18446889165139.
[I 2025-12-04 21:01:34,632] Trial 26 finished with value: 58.18446889165139 and parameters: {'n_estimators': 383, 'learning_rate': 0.013930736832059983, 'num_leaves': 19, 'max_depth': 3, 'colsample_bytree': 0.5469478957561804, 'subsample': 0.6956485583458187, 'reg_alpha': 3.1890630409181333, 'reg_lambda': 3.843719041660439, 'min_child_samples': 29}. Best is trial 1 with value: 58.18446889165139.
[I 2025-12-04 21:01:34,659] Trial 27 finished with value: 58.18446889165139 and parameters: {'n_estimators': 303, 'learning_rate': 0.05567595516702933, 'num_leaves': 23, 'max_depth': 5, 'colsample_bytree': 0.5126956190959436, 'subsample': 0.5005993353141509, 'reg_alpha': 2.297130492223571, 'reg_lambda': 2.2483952930301903, 'min_child_samples': 23}. Best is trial 1 with value: 58.18446889165139.
[I 2025-12-04 21:01:34,686] Trial 28 finished with value: 58.18446889165139 and parameters: {'n_estimators': 433, 'learning_rate': 0.02793572247673086, 'num_leaves': 27, 'max_depth': 4, 'colsample_bytree': 0.6322742840654529, 'subsample': 0.7604007168454913, 'reg_alpha': 1.6220820474440094, 'reg_lambda': 5.82766444197019, 'min_child_samples': 26}. Best is trial 1 with value: 58.18446889165139.
[I 2025-12-04 21:01:34,758] Trial 29 finished with value: 74.17798633145627 and parameters: {'n_estimators': 405, 'learning_rate': 0.036715661071347286, 'num_leaves': 17, 'max_depth': 3, 'colsample_bytree': 0.7306962693496695, 'subsample': 0.6523128912548282, 'reg_alpha': 8.597877783971885, 'reg_lambda': 2.9137955208753152, 'min_child_samples': 5}. Best is trial 1 with value: 58.18446889165139.
[I 2025-12-04 21:01:34,804] Trial 30 finished with value: 86.18146822193138 and parameters: {'n_estimators': 485, 'learning_rate': 0.09779308497416847, 'num_leaves': 29, 'max_depth': 5, 'colsample_bytree': 0.583751998139527, 'subsample': 0.6010499064189865, 'reg_alpha': 3.7002659562577436, 'reg_lambda': 1.3481016797965681, 'min_child_samples': 19}. Best is trial 1 with value: 58.18446889165139.
[I 2025-12-04 21:01:34,830] Trial 31 finished with value: 58.18446889165139 and parameters: {'n_estimators': 264, 'learning_rate': 0.07318024535177155, 'num_leaves': 21, 'max_depth': 5, 'colsample_bytree': 0.5011214396628901, 'subsample': 0.7750270726319037, 'reg_alpha': 12.636392033661414, 'reg_lambda': 1.0004983166772614, 'min_child_samples': 30}. Best is trial 1 with value: 58.18446889165139.
